id,date,obs_type,org_id,category,description,resolved
514b9de3-aa6e-4c0f-9e6b-5b83c09f8087,2021-05-18,Хорошая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 460,Устранено
f02b0dd9-0c88-40fa-8d7e-bdd6704d4e2c,2022-03-26,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 461,в работе
c425bdc2-5f1d-4bcc-bff7-b54152d0bc76,2021-02-04,Хорошая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 462,в работе
8cbf1de3-e2b0-4901-a4b5-ba52fc8289f2,2023-05-21,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 463,в работе
d2f255c9-e683-48d5-b253-ceb8587493c3,2021-10-18,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 464,просрочено
aa80060b-43f2-4ace-9265-8693b5b09ab6,2022-04-07,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 465,просрочено
e130357d-6f66-4e00-815b-f40010b58398,2023-08-28,Хорошая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 466,в работе
82fe7ddb-96ed-4a8c-b86f-5f33823baad3,2023-07-20,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 467,просрочено
2389ff7b-3e30-4f4f-bcc3-2223be79a473,2022-09-28,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 468,в работе
4c525a0b-dc00-4ef1-91ac-cf2e407b4e56,2023-12-08,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 469,в работе
ccf2c0a7-818e-4d96-9a4b-d2389f434b8d,2021-09-11,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 470,просрочено
dc98a3a8-0c8a-47ea-9422-73bc9e6109a8,2021-06-09,Хорошая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 471,Устранено
75c5ca99-a5d5-4c26-b143-406275c5281d,2023-03-04,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 472,в работе
a1597c3f-9293-4b48-90ec-9fde5cc60969,2021-06-30,Хорошая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 473,просрочено
081ce345-659e-49ab-8bfb-b19753c99987,2023-07-01,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 474,просрочено
b1450a01-2cd7-48de-b5ec-e6a49387d996,2021-03-17,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 475,Устранено
e8f84cd2-bfc4-41ee-a9b6-fad534383f45,2023-11-29,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 476,в работе
6ec682b5-eb12-4777-a21d-46d08bebabc8,2023-10-01,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 477,просрочено
7d55ae0c-f0f9-489b-b25d-8dc9fb723da9,2023-07-18,Хорошая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 478,в работе
b9c365ec-09c0-4b25-988d-5381501c88e0,2023-12-11,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 479,в работе
0f67877c-229c-451a-bd15-5d320b65c2a2,2022-07-29,Хорошая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 480,Устранено
e342db02-fd00-4f0b-badf-49a21ad91705,2023-03-26,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 481,в работе
d1ecc6e9-2454-4658-b3d3-b4210941006f,2021-11-24,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 482,в работе
8339709f-ec48-44b8-94ad-2b1fb0349056,2021-10-03,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 483,просрочено
e385921c-de65-4280-aca1-4db3b31e41e8,2023-07-18,Хорошая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 484,Устранено
a40d9008-f538-425e-9c42-8d5fdfe4d4b5,2022-11-28,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 485,в работе
deeeecdb-9b07-4c30-99cd-2686bd0e9f17,2023-10-19,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 486,в работе
25b03213-4861-4894-baa4-2bf732c050dc,2022-04-25,Хорошая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 487,просрочено
5543e464-1443-49f9-9214-84cbe49c6b9c,2021-05-06,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 488,в работе
aff25cb3-1688-435c-b005-6802a6940bee,2023-10-22,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 489,в работе
02a04e9a-4665-428c-8f6d-71d1cfe508d2,2021-02-06,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 490,просрочено
1e06419a-c436-40f0-9fe1-4cb69df57065,2022-03-13,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 491,просрочено
f9bcfe50-6896-4da3-90ab-7add784cfe79,2023-10-12,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 492,Устранено
2b0611de-5a66-491e-bc51-6ec7f3b32bb8,2022-12-18,Хорошая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 493,просрочено
5cf23584-5571-4a7f-ba5c-165e7037d62b,2022-03-08,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 494,в работе
1a33fdcc-2d71-4bb7-be6a-2f86e2a0a4e0,2023-04-10,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 495,в работе
c0754ad6-2b79-458e-a9cf-079b96760289,2021-01-23,Хорошая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 496,просрочено
f83eb4e9-9a0d-43ee-ade1-81800b821f73,2023-11-14,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 497,в работе
45ef7340-2aaa-4d85-b491-5ccfac7dc57d,2021-06-22,Хорошая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 498,просрочено
22cc5961-e29f-4eab-992a-790b8b12781c,2021-01-28,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 499,просрочено
09e79ac0-60e6-44ac-b740-1527c431bd95,2022-01-22,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 500,просрочено
75089deb-4fec-47d6-9fe4-b01b0ec424bd,2022-01-08,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 501,в работе
5eef014c-f05c-4274-a850-b3631a3c6b86,2023-05-14,Хорошая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 502,Устранено
a6bbe420-bbc9-45c8-a13c-809f6e058a56,2022-02-27,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 503,Устранено
fec2171a-8fe0-4a0a-a509-d0a3b3c9307a,2022-09-10,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 504,Устранено
c3b1a4b1-28ec-49e2-8870-8feb61787282,2023-08-11,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 505,Устранено
cdf8f1ff-667a-4a35-8162-01fbc37cdd40,2023-05-17,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 506,в работе
5166f239-4ae7-4313-8af5-f4874502ecd0,2021-08-07,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 507,Устранено
7deb9d43-1d46-42cf-a148-fa368b1fec74,2021-07-26,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 508,просрочено
2bf9a2d3-4ee7-4cd6-bc98-9d3c9031bd6c,2023-02-25,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 509,просрочено
02f9526e-55d3-45e3-8764-e6fceceab9b2,2023-12-21,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 510,просрочено
4aeef217-f4f4-408f-a4f8-18e8c403aeff,2023-11-12,Хорошая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 511,Устранено
81edbe23-e56f-4dfc-b6f2-ae12d7033639,2022-06-01,Хорошая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 512,Устранено
d91f335b-633c-4fa5-9ad7-dc614963e4de,2023-10-25,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 513,в работе
ed026581-1f32-4ce8-a81c-726dda23c807,2022-02-16,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 514,Устранено
a949732d-0382-4f0c-b323-794957a0fb6b,2022-06-30,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 515,просрочено
d564bd5a-8590-439f-955c-b96e9c1e914a,2023-09-07,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 516,Устранено
c3c24ee8-88d1-4d9d-b672-27ce5886918b,2023-04-16,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 517,в работе
51a48506-d65f-4d31-be70-d431dab0e87a,2022-02-27,Хорошая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 518,Устранено
914dc8df-a8ca-4e3e-ba76-571b3aa44618,2023-11-08,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 519,просрочено
33c6176b-eb23-45e1-a0bd-25133727f43f,2021-12-10,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 520,в работе
5e9d0158-c271-4cc4-98dc-5b4d60dbe209,2023-08-29,Хорошая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 521,Устранено
42d8de66-ef17-41e3-91d5-a649fe65c231,2021-04-24,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 522,Устранено
0815e132-2c33-4de3-9bb5-1b498e68e9c7,2023-01-09,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 523,в работе
9e10878a-7855-403f-9fe3-47048d0039f0,2021-05-31,Хорошая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 524,Устранено
ed53a560-21ec-46cd-8c29-e2b822c45940,2021-12-15,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 525,просрочено
c725d988-df6e-463c-8a14-5cc8946f50c9,2021-03-08,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 526,просрочено
aa32575e-1970-424a-80cf-31896337f08d,2021-10-21,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 527,Устранено
7fd1518d-413f-4152-be76-61648d851b0a,2022-02-06,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 528,Устранено
